iso3,country,year,ghg_total_t_co2e,gdp_pc_ppp_usd,ghg_per_capita_kg_co2e,pm25_ugm3,pm25_ugm3_5yr,ghg_pct_change,gdp_pct_change,tapio_E,tapio_E_5yr,tapio_class,tapio_class_5yr
ARG,Argentina,1990,218874.4063808,7158.30849157078,6.681984,17.451977,,,,,,undefined,undefined
ARG,Argentina,1991,225870.42525572,7960.97844018808,6.797124,,,3.196362238327799,11.213123177947404,0.2850554825451318,,relative_decoupling,undefined
ARG,Argentina,1992,231272.77760075,8667.85280386599,6.864012,,,2.3917927010203677,8.879239769191116,0.26936908600208415,,relative_decoupling,undefined
ARG,Argentina,1993,236122.06700071,9472.445099428,6.913713,,,2.096783482373965,9.282486836914794,0.22588596345059508,0.260103510665937,relative_decoupling,relative_decoupling
ARG,Argentina,1994,244172.9131531,10103.0297415979,7.05427,,,3.409611924312772,6.657041931105834,0.512181229981585,0.323122940494849,relative_decoupling,relative_decoupling
ARG,Argentina,1995,246160.0175956,9890.92470924836,7.019101,17.590164,,0.8138103513775308,-2.099420052939427,-0.3876357902927067,0.18097119433733788,strong_negative_decoupling,recessive_coupling
ARG,Argentina,1996,261428.59902199,10495.8392452531,7.361326,,,6.202705693446031,6.115854217746941,1.0142010375994681,0.32680030534820514,expansive_coupling,relative_decoupling
ARG,Argentina,1997,262936.8480231,11403.4807926041,7.314409,,,0.5769257865254174,8.647631943881894,0.06671488683483877,0.28626946551475607,relative_decoupling,relative_decoupling
ARG,Argentina,1998,267323.35573728,11835.6769869109,7.349528,,,1.6682742442377663,3.7900374645880808,0.4401735496878742,0.3291269827622119,relative_decoupling,relative_decoupling
ARG,Argentina,1999,274339.96305489,11463.8533083263,7.455968,,,2.624764042130967,-3.141549731340254,-0.8354997585892696,0.05959078504804098,strong_negative_decoupling,recessive_coupling
ARG,Argentina,2000,270323.93743984,11499.9828002518,7.264042,16.809195,17.283778666666667,-1.463886475134668,0.3151601032722606,-4.64489781522265,-0.7918616199379477,absolute_decoupling,absolute_decoupling
ARG,Argentina,2001,265735.56923617,11117.754923787,7.062772,16.766785,17.15453025,-1.6973591932424203,-3.323725635976005,0.5106796947588589,-0.8925658885060695,recessive_coupling,strong_negative_decoupling
ARG,Argentina,2002,260872.19378542,9953.46492880857,6.85976,16.706772,17.0649786,-1.830155994821936,-10.472348086099414,0.17476080624661566,-0.8709567046237142,recessive_coupling,strong_negative_decoupling
ARG,Argentina,2003,276444.27036316,10933.3925491594,7.19452,17.36857,17.0482972,5.969235874387135,9.845090401781608,0.6063160043006733,-0.8377282137011545,relative_decoupling,absolute_decoupling
ARG,Argentina,2004,293113.36351075,12117.6797423098,7.551371,16.248339,16.779932199999998,6.029820450137069,10.831836393192074,0.5566757317278976,-0.5592931156377208,relative_decoupling,absolute_decoupling
ARG,Argentina,2005,299005.7404531,13464.8128470561,7.624432,15.49017,16.5161272,2.0102723641714393,11.117087869905351,0.18082724430139405,0.40585189626708795,relative_decoupling,relative_decoupling
ARG,Argentina,2006,310725.83568443,14843.5778659642,7.842232,16.124752,16.3877206,3.9196890379328275,10.239763705364435,0.3827909657602128,0.3802741504673587,relative_decoupling,relative_decoupling
ARG,Argentina,2007,325697.38598323,16455.1129801674,8.139024,16.570328,16.3604318,4.818250875670649,10.856783511058964,0.443800953639968,0.43408217994602916,relative_decoupling,relative_decoupling
ARG,Argentina,2008,330467.03204544,17276.7570886806,8.174991,15.340325,15.9547828,1.46444100182479,4.993245014503933,0.2932844267747752,0.3714758644408495,relative_decoupling,relative_decoupling
ARG,Argentina,2009,310425.34313863,16182.0753477677,7.598253,14.231448,15.551404600000001,-6.064656066525343,-6.33615287460465,0.9571511588415947,0.4515709498635889,recessive_coupling,recessive_coupling
ARG,Argentina,2010,321044.12692002,17847.6110373178,7.775594,13.446633,15.1426972,3.420720638987218,10.29247271290119,0.33235168403210685,0.48187583780973153,relative_decoupling,relative_decoupling
ARG,Argentina,2011,329311.0182274,19104.9909405228,7.891345,13.774345,14.672615799999999,2.5750015696252015,7.045087998477362,0.3655031094262741,0.47841826654294384,relative_decoupling,relative_decoupling
ARG,Argentina,2012,330184.46699771,19430.4178068112,7.83138,12.956869,13.949924,0.2652352098668098,1.703360484710581,0.15571290531133583,0.42080065687721735,relative_decoupling,relative_decoupling
ARG,Argentina,2013,337112.46112356,19928.989490167,7.916698,14.326959,13.7472508,2.0982192738636662,2.5659339305664774,0.8177214732105146,0.5256880661643653,expansive_coupling,relative_decoupling
ARG,Argentina,2014,337695.64624854,19487.4181748868,7.848993,13.561816,13.613324400000002,0.17299423552494808,-2.2157235593810443,-0.0780757305181489,0.3186426882924165,strong_negative_decoupling,recessive_coupling
ARG,Argentina,2015,343805.27251828,19899.1499275245,7.907748,14.175915,13.7591808,1.8092108493585224,2.112808115178111,0.8563062761646033,0.42343360671891583,expansive_coupling,relative_decoupling
ARG,Argentina,2016,345029.16833587,20105.761359796,7.859378,13.833628,13.7710374,0.35598517981567657,1.038292756343906,0.34285626827369126,0.4189042384883992,relative_decoupling,relative_decoupling
ARG,Argentina,2017,343356.38730882,23385.0740904917,7.752652,13.547594,13.889182400000001,-0.48482307600778984,16.310313606193994,-0.029724938938247868,0.3818166696384825,absolute_decoupling,relative_decoupling
ARG,Argentina,2018,343805.67981262,24410.3919063335,7.699173,13.708918,13.7655742,0.13085310785143633,4.3844967600880524,0.029844498698821813,0.22424127473614391,relative_decoupling,relative_decoupling
ARG,Argentina,2019,336097.40492245,23516.8261980886,7.473238,13.862572,13.8257254,-2.242044079775274,-3.660595502414099,0.6124806956400085,0.36235255996777543,recessive_coupling,recessive_coupling
ARG,Argentina,2020,319138.04430932,22393.3479575353,7.061831,14.335047,13.8575518,-5.045965950568165,-4.777337856264863,1.0562296622900622,0.4023372371928671,recessive_coupling,recessive_coupling
ARG,Argentina,2021,342462.55013645,26300.274261175,7.557831,,,7.308594585646788,17.446816398550304,0.41890706124780885,0.4175473957876907,relative_decoupling,relative_decoupling
ARG,Argentina,2022,349515.94222827,29808.8073468007,7.697249,,,2.0596097555804826,13.340290868392458,0.15439016854275467,0.4543704172838912,relative_decoupling,relative_decoupling
AUS,Australia,1990,440157.15423675,17385.4985419393,25.70066,7.1669803,,,,,,undefined,undefined
AUS,Australia,1991,440356.76234043,17839.0574706042,25.37612,,,0.04534928076453948,2.6088347571441295,0.017382964038007133,,relative_decoupling,undefined
AUS,Australia,1992,444148.86513071,18258.7234358128,25.30865,,,0.8611433080136122,2.3525119861301125,0.36605267607167213,,relative_decoupling,undefined
AUS,Australia,1993,444420.87386515,19220.342291254,25.07607,,,0.06124269491489809,5.266626984201284,0.011628447410194918,0.1316880291732914,relative_decoupling,relative_decoupling
AUS,Australia,1994,444641.53397532,20173.6335372371,24.84387,,,0.04965115797801456,4.959803688911846,0.010010710320857026,0.10126869946018281,relative_decoupling,relative_decoupling
AUS,Australia,1995,453362.95057047,21049.6150181971,25.05412,7.0091929,,1.9614489265490143,4.342209742945347,0.4517167623548631,0.17135831203911886,relative_decoupling,relative_decoupling
AUS,Australia,1996,459589.04421463,22133.8442785709,25.10687,,,1.3733132882441268,5.150827031451644,0.2666199582821343,0.2212057108879443,relative_decoupling,relative_decoupling
AUS,Australia,1997,471655.19669307,23141.8588888881,25.48811,,,2.6254221309951697,4.554177745314303,0.5764865312286968,0.26329248191934923,relative_decoupling,relative_decoupling
AUS,Australia,1998,486063.28154666,24386.3255539195,25.9903,,,3.0547919231272758,5.377557053677107,0.5680631358505898,0.37457941960742824,relative_decoupling,relative_decoupling
AUS,Australia,1999,491954.87058985,25530.8859233341,26.01562,,,1.2121032933084086,4.693451528332604,0.258254141113719,0.42422810576600056,relative_decoupling,relative_decoupling
AUS,Australia,2000,503625.50583699,26584.8191965725,26.32308,7.1519642,7.109379133333333,2.372297937237011,4.128071686988144,0.5746745980004646,0.4488196728951209,relative_decoupling,relative_decoupling
AUS,Australia,2001,511469.80419773,27687.7587444103,26.41148,7.2852044,7.15333545,1.5575657447498115,4.1487570018155395,0.37542949468195036,0.4705815801750841,relative_decoupling,relative_decoupling
AUS,Australia,2002,515097.71700498,29080.0439286946,26.28673,7.3637333,7.19541502,0.7093112393879553,5.02852252194439,0.14105758426904377,0.3834957907831535,relative_decoupling,relative_decoupling
AUS,Australia,2003,515347.68643738,30167.241365541,26.00211,7.6682754,7.29567404,0.048528545972481574,3.738637532708866,0.012980275714859083,0.2724792187560074,relative_decoupling,relative_decoupling
AUS,Australia,2004,529972.02427027,31814.504982852,26.4369,6.8074632,7.2553281,2.8377614216120284,5.46043835215444,0.5196948007832333,0.3247673506899102,relative_decoupling,relative_decoupling
AUS,Australia,2005,534994.35698362,33089.7023501837,26.36156,6.7981062,7.184556499999999,0.9476599675738218,4.0082263358145465,0.2364287563070561,0.2571181823512285,relative_decoupling,relative_decoupling
AUS,Australia,2006,540122.50202084,34890.2248136693,26.23156,7.3749871,7.2025130399999995,0.9585418930646794,5.441337744386221,0.17615923474950593,0.21726413036473965,relative_decoupling,relative_decoupling
AUS,Australia,2007,547780.62496676,36708.1660067256,26.14137,7.0418191,7.138130200000001,1.4178492688728284,5.2104599576671795,0.27211595145001866,0.24347580380093464,relative_decoupling,relative_decoupling
AUS,Australia,2008,550964.31171936,37616.0112400482,25.78143,6.9244194,6.989359,0.5811974004726883,2.4731424423553916,0.23500360938335715,0.2878804705346342,relative_decoupling,relative_decoupling
AUS,Australia,2009,553208.47873618,40434.4890899118,25.39633,7.6456871,7.157003779999999,0.4073162215928017,7.492761079523724,0.054361298494612166,0.19481377007691,relative_decoupling,relative_decoupling
AUS,Australia,2010,548237.49563792,39504.361082784,24.76054,7.2958322,7.25654898,-0.8985731942533381,-2.300333275040356,0.3906273947359102,0.22565349776268082,recessive_coupling,recessive_coupling
AUS,Australia,2011,549936.80335876,42152.816179831,24.46362,7.1808977,7.2177311,0.3099583181304766,6.704209420061202,0.046233388414595046,0.19966832849569863,relative_decoupling,relative_decoupling
AUS,Australia,2012,552071.25049436,43007.2697824131,24.15787,7.3926659,7.28790046,0.3881258942052712,2.0270380012971323,0.19147440450396272,0.18354001910648746,relative_decoupling,relative_decoupling
AUS,Australia,2013,544144.33344667,46123.4750962848,23.41789,7.3035746,7.3637315,-1.435850361813218,7.2457640990407635,-0.19816410556387065,0.0969064761170419,absolute_decoupling,relative_decoupling
AUS,Australia,2014,536568.50866515,47108.5906459966,22.74019,7.2579374,7.28618156,-1.3922454605993617,2.135822480104399,-0.6518544839603471,-0.04433668037394996,absolute_decoupling,absolute_decoupling
AUS,Australia,2015,545104.77382804,46464.5867627929,22.76201,7.0605216,7.2391194400000005,1.5908993958900108,-1.3670625131690928,-1.1637356599019195,-0.3552092913015159,strong_negative_decoupling,strong_negative_decoupling
AUS,Australia,2016,553264.14029993,47446.2103030951,22.74003,7.0896683,7.220873559999999,1.496843701182482,2.112627290356639,0.7085223730731015,-0.22275149436981456,relative_decoupling,absolute_decoupling
AUS,Australia,2017,562610.27350891,48564.8286592372,22.74916,7.2945986,7.201260100000001,1.6892714579176182,2.3576558570140183,0.7165046810763502,-0.11774543905533708,relative_decoupling,absolute_decoupling
AUS,Australia,2018,563874.21651819,50371.233830782,22.44748,7.5905056,7.2586463000000006,0.22465693727862224,3.719574888691013,0.06039855198551552,-0.06603290754545986,relative_decoupling,absolute_decoupling
AUS,Australia,2019,557281.95965688,52885.8313816377,21.86902,9.1737967,7.64181816,-1.1691006022612416,4.992130149726481,-0.2341887264949005,0.017500243947629453,absolute_decoupling,relative_decoupling
AUS,Australia,2020,538347.92288959,54184.1614486854,20.91176,8.1108809,7.851890019999999,-3.3975685807140943,2.454967678731612,-1.383956542543765,-0.026543932580739636,absolute_decoupling,absolute_decoupling
AUS,Australia,2021,529566.51152857,58327.4146842325,20.40214,,,-1.6311777175410436,7.646613188746909,-0.2133202866782324,-0.2109124645310064,absolute_decoupling,absolute_decoupling
AUS,Australia,2022,523622.73290939,66103.1797066957,19.98485,,,-1.1223856663487908,13.331235516881556,-0.08419217145533855,-0.3710518350373442,absolute_decoupling,absolute_decoupling
AUS,Australia,2023,527150.3202943,72272.7092136683,19.92922,,,0.6736887387050139,9.333181148542668,0.0721821132562296,-0.3686951227832013,relative_decoupling,absolute_decoupling
AUT,Austria,1990,79621.236532785,19395.859898704,10.36786,22.746105,,,,,,undefined,undefined
AUT,Austria,1991,83293.098150151,20535.8247267043,10.7376,,,4.611661131203437,5.877361632605282,0.7846481839095559,,relative_decoupling,undefined
AUT,Austria,1992,76723.749434441,21208.8392210406,9.782808,,,-7.887026490319227,3.277270347273298,-2.406584033227916,,absolute_decoupling,undefined
AUT,Austria,1993,77094.774954247,21646.6833009529,9.749582,,,0.48358627223117345,2.064441506435344,0.23424556749305936,-0.4625634272751003,relative_decoupling,absolute_decoupling
AUT,Austria,1994,77304.145789042,22553.0074289088,9.738301,,,0.27157590760107375,4.186896049410049,0.06486330312388336,-0.3307067446753544,relative_decoupling,absolute_decoupling
AUT,Austria,1995,80570.107314387,23604.0281966141,10.13419,22.225023,,4.224820663897644,4.660224455733064,0.9065702100893914,-0.08325135372240522,expansive_coupling,absolute_decoupling
AUT,Austria,1996,83756.496247315,24426.7640962842,10.52096,,,3.9548028904747623,3.485574126657398,1.1346202223125135,-0.01325694604181371,expansive_coupling,absolute_decoupling
AUT,Austria,1997,83380.103212445,25300.6439049694,10.462,,,-0.44938966138051706,3.5775504493373855,-0.12561378735099335,0.4429371031335708,absolute_decoupling,relative_decoupling
AUT,Austria,1998,82702.457261901,26530.9354041171,10.36571,,,-0.8127190114138094,4.862688490335421,-0.1671336778058241,0.3626612540737941,absolute_decoupling,relative_decoupling
AUT,Austria,1999,81161.210765492,27500.084954534,10.1529,,,-1.8636042355164917,3.652903810796304,-0.5101706291878079,0.24765446761145588,absolute_decoupling,relative_decoupling
AUT,Austria,2000,81388.764186342,29220.9853040358,10.15718,19.090111,21.353746333333333,0.28037213676801453,6.257800120788626,0.04480362609163702,0.07530115081190496,relative_decoupling,relative_decoupling
AUT,Austria,2001,85278.363581923,29553.2333509767,10.60382,18.018614,20.51996325,4.779037296445043,1.1370186305627916,4.203130158104408,0.6890031379702838,expansive_negative_decoupling,relative_decoupling
AUT,Austria,2002,87042.754400304,30952.1708232398,10.77044,18.449247,20.10582,2.068978278043554,4.733619010986723,0.43708170709164773,0.8015422368588119,relative_decoupling,expansive_coupling
AUT,Austria,2003,92414.370578762,31958.8592412083,11.37743,18.959251,19.348449199999997,6.171238738326568,3.2524000455976143,1.8974414745442636,1.2144572673288296,expansive_negative_decoupling,expansive_negative_decoupling
AUT,Austria,2004,92214.454940975,33518.5160023521,11.28214,16.606426,18.2247298,-0.2163252712050978,4.880201603481371,-0.04432711776717967,1.307625969612955,absolute_decoupling,expansive_negative_decoupling
AUT,Austria,2005,93340.716965685,34776.6699535218,11.34262,18.123137,18.031335,1.2213508450827026,3.753608754878668,0.3253804338279208,1.3637413311602118,relative_decoupling,expansive_negative_decoupling
AUT,Austria,2006,90899.934708931,37388.0795380765,10.99166,18.548588,18.137329799999996,-2.614916979533499,7.5090846479688445,-0.3482337864230651,0.4534685422547173,absolute_decoupling,relative_decoupling
AUT,Austria,2007,88097.053716918,39192.372452379,10.618,16.037491,17.6549786,-3.0834796537401843,4.825850743323112,-0.6389504810123655,0.23826210463391467,absolute_decoupling,relative_decoupling
AUT,Austria,2008,87509.816628827,41046.7900352112,10.5139,15.18939,16.9010064,-0.6665797132988871,4.731577770867079,-0.1408789510769753,-0.16940198049033312,absolute_decoupling,absolute_decoupling
AUT,Austria,2009,80896.167228314,40686.6736355681,9.693892,16.472193,16.8741598,-7.557608569293195,-0.8773314535294507,8.614313939035695,1.5623262308702417,recessive_decoupling,recessive_decoupling
AUT,Austria,2010,85441.915032662,41735.4574798744,10.2141,15.910905,16.4317134,5.619237548694356,2.5777084991029042,2.1799352217870895,1.9332371884620756,expansive_negative_decoupling,expansive_negative_decoupling
AUT,Austria,2011,83250.547246656,44171.5618687028,9.918726,16.298132,15.981622199999999,-2.5647456347020037,5.837013743058028,-0.43939345487275244,1.915005254772138,absolute_decoupling,expansive_negative_decoupling
AUT,Austria,2012,80487.111395434,46156.4832073037,9.545887,14.64968,15.704059999999998,-3.319420643607851,4.493663467234765,-0.7386891937527533,1.8950575122240605,absolute_decoupling,expansive_negative_decoupling
AUT,Austria,2013,80867.746240297,47519.8522796571,9.53471,14.587618,15.583705599999998,0.47291403339466687,2.9537975547878403,0.1601037392112793,1.9552540502817113,relative_decoupling,expansive_negative_decoupling
AUT,Austria,2014,77215.164400899,48355.4977624407,9.033319,12.891913,14.867649599999998,-4.516735051010845,1.7585186878649628,-2.5684885137585107,-0.28130644027712987,absolute_decoupling,absolute_decoupling
AUT,Austria,2015,79358.983694567,49549.3162311441,9.180776,13.534112,14.392291,2.7764226241070222,2.4688371001128973,1.1245872090872497,-0.49237604281709785,expansive_coupling,absolute_decoupling
AUT,Austria,2016,80319.397424018,52397.8635176674,9.192056,12.466948,13.626054200000002,1.2102142501564606,5.748913412316381,0.2105118242977389,-0.3623949869829996,relative_decoupling,absolute_decoupling
AUT,Austria,2017,82635.361066517,53869.8321183556,9.391686,12.098642,13.115846600000001,2.8834425017815857,2.8092149218868157,1.0264228910776663,-0.00937257001691565,expansive_coupling,absolute_decoupling
AUT,Austria,2018,79441.494093678,56636.4953030542,8.984918,12.535553,12.705433600000001,-3.8650124252111673,5.135830344932302,-0.7525584307949165,-0.1919050040181548,absolute_decoupling,absolute_decoupling
AUT,Austria,2019,80640.668148396,60354.9279422121,9.08026,11.42389,12.411829000000001,1.509505918033116,6.565435624611071,0.22991709984553194,0.3677761187026537,relative_decoupling,relative_decoupling
AUT,Austria,2020,74678.788698913,58523.0337816246,8.370743,10.891673,11.8833412,-7.393142425992638,-3.0352022992082395,2.435798901417941,0.630018457168792,recessive_decoupling,recessive_coupling
AUT,Austria,2021,78073.249827105,62968.9422311892,8.706675,,,4.545415354656668,7.596852319984393,0.5983287766038877,0.7075818476300217,relative_decoupling,relative_decoupling
AUT,Austria,2022,73515.150989898,72065.4974270106,8.110068,,,-5.838233770594936,14.446098145373941,-0.4041391462139905,0.4214694401716904,absolute_decoupling,relative_decoupling
AUT,Austria,2023,68695.923302827,73544.6567230487,7.523844,,,-6.555421055631417,2.0525207607651863,-3.193839098215764,-0.06678669331247918,absolute_decoupling,absolute_decoupling
AZE,Azerbaijan,1990,88600.24620844,5342.57081575693,12.2527,17.434134,,,,,,undefined,undefined
AZE,Azerbaijan,2020,67005.622344102,15163.5703327282,6.580966,20.673307,21.933882,-24.373096902614378,183.82535029776378,-0.13258833378059323,,absolute_decoupling,undefined
AZE,Azerbaijan,2021,71752.014035373,20111.3756952109,7.010887,,,7.083572281287509,32.629553950125015,0.21709068693108413,,relative_decoupling,undefined
AZE,Azerbaijan,2022,74704.734596351,22552.0886560523,7.256195,,,4.115174466771543,12.13598213185687,0.3390887051464288,0.14119701943230656,relative_decoupling,relative_decoupling
BEL,Belgium,1990,145640.24214088,18687.7257960975,14.62109,21.946486,,,,,,undefined,undefined
BEL,Belgium,1991,148407.17982147,19600.8963598198,14.84226,,,1.8998441913557818,4.8864724027200435,0.38879666859434997,,relative_decoupling,undefined
BEL,Belgium,1992,147829.62985606,20272.01785535,14.71529,,,-0.3891657843675622,3.423932677415431,-0.11366046620441309,,absolute_decoupling,undefined
BEL,Belgium,1993,146549.57765462,20472.777919689,14.53154,,,-0.8658969130115324,0.990330936818995,-0.8743510687375349,-0.19973828878253266,absolute_decoupling,absolute_decoupling
BEL,Belgium,1994,151197.97106982,21518.2541385756,14.94641,,,3.171891376005931,5.1066651677061925,0.6211277363678571,0.005478217505064775,relative_decoupling,relative_decoupling
BEL,Belgium,1995,153314.97512325,22446.2748072391,15.1239,21.268789,,1.4001537444258583,4.312713581162897,0.3246572530439908,0.06931402461284998,relative_decoupling,relative_decoupling
BEL,Belgium,1996,156872.15565838,22745.2145866007,15.44478,,,2.32017813802623,1.3318012985619854,1.7421353624834621,0.33998176339067243,expansive_negative_decoupling,relative_decoupling
BEL,Belgium,1997,148399.61067041,23733.4493485094,14.57547,,,-5.400923415893278,4.344802983265206,-1.2430767141101473,0.11409851380952558,absolute_decoupling,relative_decoupling
BEL,Belgium,1998,153669.42558338,24370.3723671522,15.06093,,,3.551097532643843,2.683651285955202,1.3232335926908207,0.5536154460951966,expansive_negative_decoupling,relative_decoupling
BEL,Belgium,1999,147244.38529357,25440.8411888638,14.39806,,,-4.1810791349147225,4.392500884206596,-0.9518675681883074,0.23901638518396381,absolute_decoupling,relative_decoupling
BEL,Belgium,2000,148430.71847906,27794.0511630862,14.47862,19.325674,20.846982999999998,0.8056899304681231,9.249733358865765,0.08710412497414084,0.1915057595699938,relative_decoupling,relative_decoupling
BEL,Belgium,2001,146846.33697552,28793.5142643594,14.27494,17.864468,20.10135425,-1.067421568644833,3.5959605003555772,-0.29683906943340554,-0.21628912681337975,absolute_decoupling,absolute_decoupling
BEL,Belgium,2002,146926.54750181,30282.2886450283,14.21919,17.825905,19.6462644,0.054622081791100285,5.170519885138525,0.010564137263662586,0.03443904346138224,relative_decoupling,relative_decoupling
BEL,Belgium,2003,147242.96653576,30930.6283334744,14.19037,20.108673,19.2787018,0.2153586532386731,2.140986422941782,0.10058851888596454,-0.210089971299589,relative_decoupling,absolute_decoupling
BEL,Belgium,2004,148087.17200113,32059.6878637798,14.21006,17.787374,18.5824188,0.5733417936570673,3.6502961340862505,0.1570672001932214,0.011696982376716769,relative_decoupling,relative_decoupling
BEL,Belgium,2005,145000.90095642,33177.8909458158,13.83743,17.291325,18.175549,-2.084090743988587,3.487878880128825,-0.5975238291278081,-0.12522860844367303,absolute_decoupling,absolute_decoupling
BEL,Belgium,2006,142370.69923477,35251.4450697593,13.49685,19.095118,18.421679,-1.8139209510432686,6.249806919101353,-0.2902363184211919,-0.1239080582412303,absolute_decoupling,absolute_decoupling
BEL,Belgium,2007,138761.60655593,36798.1918857259,13.05931,17.101166,18.276731199999997,-2.534996806392442,4.387754354199491,-0.5777435566706721,-0.24156959702809724,absolute_decoupling,absolute_decoupling
BEL,Belgium,2008,138741.15068801,37883.3319417819,12.95471,16.307077,17.516412,-0.014741734711565257,2.9488950419787496,-0.0049990706694238085,-0.2626871149391749,absolute_decoupling,absolute_decoupling
BEL,Belgium,2009,126086.70331631,37905.658312629,11.66073,16.567743,17.2724858,-9.120904150605114,0.058934549055522645,-154.7632805676047,-31.24675666849876,absolute_decoupling,absolute_decoupling
BEL,Belgium,2010,133281.83804545,39839.9772772918,12.18674,16.803555,17.1749318,5.70649762417037,5.102982116045585,1.1182672199118862,-30.903598458690823,expansive_coupling,absolute_decoupling
BEL,Belgium,2011,122863.01586779,41244.8495035213,11.13028,16.204666,16.5968414,-7.8171357256546,3.5262877196224007,-2.2168173294979083,-31.28891466090617,absolute_decoupling,absolute_decoupling
BEL,Belgium,2012,120158.11698682,42483.5250666788,10.81773,15.050716,16.1867514,-2.201556637581392,3.0032248342953594,-0.7330642089931768,-31.319978791370666,absolute_decoupling,absolute_decoupling
BEL,Belgium,2013,120235.75600356,43864.1204196838,10.77355,14.218369,15.769009799999997,0.0646140424691577,3.2497193931956714,0.01988296054251573,-31.31500238512828,relative_decoupling,absolute_decoupling
BEL,Belgium,2014,114502.96175736,45147.6429534057,10.21425,12.773129,15.010087000000002,-4.76796124276897,2.9261330705856903,-1.6294410157548378,-0.6882344747583042,absolute_decoupling,absolute_decoupling
BEL,Belgium,2015,118670.11780411,46071.914889496,10.52475,13.19543,14.288461999999999,3.6393434569670813,2.047220797427207,1.7776995336998989,-0.5563480120007018,expansive_negative_decoupling,absolute_decoupling
BEL,Belgium,2016,117228.92106409,48414.5518065681,10.34431,12.264956,13.50052,-1.214456315278123,5.084739635178925,-0.23884336316374394,-0.16075321873386877,absolute_decoupling,absolute_decoupling
BEL,Belgium,2017,116613.0966787,50256.0631772784,10.25028,12.630613,13.0164994,-0.5253177968372769,3.803631970131094,-0.13810952294082532,-0.041762281523398476,absolute_decoupling,absolute_decoupling
BEL,Belgium,2018,117365.46814642,52466.7330784599,10.26945,12.352616,12.6433488,0.6451860804219667,4.398812325158374,0.14667279091038227,-0.01640431544982517,relative_decoupling,absolute_decoupling
BEL,Belgium,2019,116324.42454507,56712.469571978,10.12343,11.097022,12.3081274,-0.8870101383238516,8.092244827153472,-0.1096123705189313,0.2875614135973561,absolute_decoupling,relative_decoupling
BEL,Belgium,2020,106967.90769802,56120.0958420466,9.26923,11.087858,11.886613,-8.043467125362657,-1.0445211333630522,7.700626505722338,1.472146808001844,recessive_decoupling,recessive_decoupling
BEL,Belgium,2021,109764.29461137,60669.2137746531,9.486282,,,2.6142297942710613,8.106040918765123,0.3225038980767092,1.5844162602499345,relative_decoupling,expansive_negative_decoupling
BEL,Belgium,2022,102976.57498511,69128.1388883843,8.845402,,,-6.183904930371497,13.942697766202539,-0.44352284142323184,1.5233335965534531,absolute_decoupling,expansive_negative_decoupling
BEL,Belgium,2023,98221.229714978,71946.1447190292,8.385736,,,-4.617890302546568,4.076496020231213,-1.1328087356466126,1.2674372912420544,absolute_decoupling,expansive_negative_decoupling
BGR,Bulgaria,1990,98918.896260976,7547.98203130235,11.21229,26.373575,,,,,,undefined,undefined
BGR,Bulgaria,1991,80916.519271676,7215.3390271308,9.305244,,,-18.19912844741478,-4.407045522790609,4.129553087958758,,recessive_decoupling,undefined
BGR,Bulgaria,1992,75383.517753862,6916.9614884505,8.80741,,,-6.837913404600404,-4.1353225060992145,1.653538120549273,,recessive_decoupling,undefined
BGR,Bulgaria,1993,74697.60096976,7031.97169211548,8.822691,,,-0.9099028601207371,1.6627272518000558,-0.5472351879333687,1.745285340191554,absolute_decoupling,expansive_negative_decoupling
BGR,Bulgaria,1994,70630.016548969,7337.56505256554,8.391436,,,-5.445401683566365,4.345770629206358,-1.2530347660251056,0.9957053136373892,absolute_decoupling,expansive_coupling
BGR,Bulgaria,1995,72185.639558583,7742.85741674653,8.637153,25.082079,,2.202495604026189,5.523526691450353,0.3987480693150889,0.8763138647729292,relative_decoupling,expansive_coupling
BGR,Bulgaria,1996,72625.601017178,6849.0021040768,8.759151,,,0.6094861267218477,-11.544256397340702,-0.05279561591011154,0.03984412399915524,strong_negative_decoupling,recessive_coupling
BGR,Bulgaria,1997,69408.909474267,5750.67799659654,8.446884,,,-4.429142751121839,-16.03626471112476,0.27619541276649245,-0.23562441755740085,recessive_coupling,strong_negative_decoupling
BGR,Bulgaria,1998,65366.047982972,6178.05769921083,8.032009,,,-5.82470106779861,7.431814176819307,-0.7837522479997591,-0.2829278295706789,absolute_decoupling,absolute_decoupling
BGR,Bulgaria,1999,58337.847939265,5807.80054750818,7.231252,,,-10.752065117257603,-5.993099607178253,1.7940741556137803,0.32649395475709825,recessive_decoupling,recessive_coupling
BGR,Bulgaria,2000,57483.422861851,6424.14537295881,7.184961,25.091082,25.515578666666666,-1.4646153528041106,10.612362122440167,-0.1380103068389587,0.21914227952628873,absolute_decoupling,relative_decoupling
BGR,Bulgaria,2001,60376.506167664,6960.28610141959,7.61517,24.798916,25.336413,5.0329002028391745,8.345712889959799,0.603052162133919,0.3503118351350948,relative_decoupling,relative_decoupling
BGR,Bulgaria,2002,57782.720436387,7786.40436399963,7.349674,27.360802,25.7412908,-4.296018262590639,11.869027372474662,-0.36195200565073177,0.22268235145164997,absolute_decoupling,relative_decoupling
BGR,Bulgaria,2003,62674.501067296,8416.40773414609,8.030653,28.967783,26.260132399999996,8.465819182560574,8.091069262460548,1.046316488951432,0.5886960988418882,expansive_coupling,relative_decoupling
